Date,Open,High,Low,Close,Adj Close,Volume
2017-04-26,103.800003,105.980003,103.639999,104.660004,101.034203,9856100
2017-04-27,104.050003,104.239998,102.559998,102.680000,99.122803,6727400
2017-04-28,102.830002,103.529999,102.230003,102.260002,98.717354,4004300
2017-05-01,102.650002,102.989998,101.410004,102.000000,98.466354,4512100
2017-05-02,102.269997,102.709999,101.250000,101.510002,97.993332,4516400
2017-05-03,101.040001,102.169998,100.779999,101.540001,98.022285,4278400
2017-05-04,101.440002,101.500000,98.639999,99.389999,95.946770,7271600
2017-05-05,99.500000,99.989998,99.019997,99.639999,96.188126,4086800
2017-05-08,99.480003,100.099998,98.940002,99.370003,95.927460,5094600
2017-05-09,99.720001,100.209999,99.250000,99.290001,95.850235,9742000
2017-05-10,99.720001,100.709999,99.300003,100.360001,96.883171,4696700
2017-05-11,101.900002,101.919998,100.150002,100.989998,97.491341,5220300
2017-05-12,100.589996,100.949997,100.169998,100.709999,97.221039,4112000
2017-05-15,101.589996,102.559998,101.410004,102.419998,98.871803,3756100
2017-05-16,102.750000,102.800003,101.269997,102.339996,98.794579,3115900
2017-05-17,102.339996,102.339996,99.889999,100.139999,96.670799,4618500
2017-05-18,99.139999,100.669998,97.739998,100.220001,96.748024,5931500
2017-05-19,101.570000,102.860001,101.269997,102.430000,98.881454,4636500
2017-05-22,102.669998,103.050003,101.809998,102.290001,98.746300,4376300
2017-05-23,102.300003,103.750000,102.059998,103.629997,100.039879,3327200
2017-05-24,103.330002,104.910004,103.150002,103.949997,100.348793,5170900
2017-05-25,104.449997,105.940002,104.239998,105.019997,101.381721,5220000
2017-05-26,105.000000,105.709999,104.620003,105.660004,101.999557,2894100
2017-05-30,105.260002,105.860001,105.010002,105.470001,101.816139,3211700
2017-05-31,105.250000,105.760002,103.599998,105.430000,101.777519,4131400
2017-06-01,105.769997,106.430000,105.160004,105.650002,101.989906,4211300
2017-06-02,105.669998,106.760002,105.180000,105.949997,102.279510,3702800
2017-06-05,105.580002,107.169998,105.139999,105.199997,101.555489,4319500
2017-06-06,104.790001,105.519997,104.059998,104.550003,100.928009,3800200
2017-06-07,104.300003,104.690002,102.449997,103.510002,99.924042,5121700
2017-06-08,103.510002,105.389999,103.510002,105.010002,101.372078,4640200
2017-06-09,105.089996,107.019997,105.029999,105.919998,102.250549,3881000
2017-06-12,105.919998,106.349998,104.900002,106.070000,102.395363,4167400
2017-06-13,106.180000,106.660004,105.510002,105.750000,102.086433,3522700
2017-06-14,105.800003,105.989998,103.989998,104.709999,101.082474,4100200
2017-06-15,103.800003,106.639999,103.800003,106.400002,102.713921,5974100
2017-06-16,106.760002,107.910004,106.400002,107.599998,103.872345,7350400
2017-06-19,107.949997,108.040001,106.669998,107.489998,103.766151,4347600
2017-06-20,108.059998,108.180000,106.919998,107.040001,103.331749,5314100
2017-06-21,106.629997,106.760002,103.150002,103.470001,99.885437,6274100
2017-06-22,103.570000,104.660004,103.489998,103.839996,100.242607,3652500
2017-06-23,102.500000,104.269997,102.300003,104.110001,100.503258,12089800
2017-06-26,104.660004,105.629997,103.440002,104.250000,100.638405,2857700
2017-06-27,104.500000,105.230003,103.690002,103.930000,100.329491,3380700
2017-06-28,104.849998,106.629997,104.760002,106.449997,102.762192,4118300
2017-06-29,106.449997,106.970001,104.809998,105.639999,101.980255,3550000
2017-06-30,106.099998,108.040001,105.830002,107.459999,103.737190,4702100
2017-07-03,106.510002,107.839996,106.480003,106.970001,103.264175,2404900
2017-07-05,107.000000,107.879997,106.650002,107.489998,103.766151,3483600
2017-07-06,107.230003,107.889999,106.300003,106.510002,102.820114,2921700
2017-07-07,106.610001,107.580002,105.849998,106.919998,103.215904,2767900
2017-07-10,106.730003,108.489998,106.239998,107.839996,104.104042,2951500
2017-07-11,107.910004,108.470001,107.050003,108.239998,104.490181,2559900
2017-07-12,108.919998,110.000000,108.839996,108.959999,105.185234,3611600
2017-07-13,108.889999,109.250000,107.970001,108.470001,104.712219,3051100
2017-07-14,108.550003,109.360001,108.050003,108.769997,105.001816,4480200
2017-07-17,108.000000,109.379997,107.980003,108.839996,105.069397,2969500
2017-07-18,108.220001,108.220001,106.570000,107.070000,104.106796,3984400
2017-07-19,107.300003,108.000000,107.139999,107.849998,104.865204,2857900
2017-07-20,107.879997,108.150002,107.059998,107.320000,104.349869,3759700
2017-07-21,106.709999,106.949997,105.110001,106.589996,103.640068,4258100
2017-07-24,107.860001,108.500000,107.290001,108.180000,105.186066,5980400
2017-07-25,113.239998,114.889999,111.800003,114.540001,111.370056,14264600
2017-07-26,114.250000,114.540001,113.080002,113.519997,110.378281,5741200
2017-07-27,113.720001,114.389999,113.250000,114.370003,111.204773,5583500
2017-07-28,114.449997,114.900002,113.480003,114.099998,110.942230,4704500
2017-07-31,114.500000,114.660004,113.690002,113.949997,110.796387,4477200
2017-08-01,114.269997,114.430000,112.519997,113.099998,109.969910,3683700
2017-08-02,113.150002,113.580002,112.089996,113.089996,109.960175,2830600
2017-08-03,112.849998,113.720001,112.849998,113.559998,110.417191,2438900
2017-08-04,113.879997,114.639999,113.449997,114.349998,111.185318,2631900
2017-08-07,114.480003,114.989998,114.300003,114.709999,111.535362,2269400
2017-08-08,114.589996,115.250000,114.190002,114.410004,111.243660,2601200
2017-08-09,114.389999,115.459999,114.110001,114.339996,111.175591,3170100
2017-08-10,113.889999,114.129997,112.860001,113.150002,110.018532,3186700
2017-08-11,113.070000,113.669998,112.750000,112.849998,109.726822,2130300
2017-08-14,113.459999,114.370003,113.269997,113.709999,110.563026,1918900
2017-08-15,114.000000,114.230003,113.320000,113.650002,110.504684,2826800
2017-08-16,113.809998,114.510002,113.629997,114.120003,110.961685,2268600
2017-08-17,114.000000,114.370003,113.139999,113.139999,110.008804,2905100
2017-08-18,112.989998,114.639999,112.690002,113.919998,110.767212,3875700
2017-08-21,113.750000,114.089996,113.269997,113.599998,110.456070,3137400
2017-08-22,114.209999,115.860001,114.000000,115.820000,112.614639,3881100
2017-08-23,115.000000,115.379997,114.750000,114.750000,111.574242,2447600
2017-08-24,115.000000,115.050003,114.389999,114.779999,111.603416,1861200
2017-08-25,115.470001,116.639999,115.150002,115.349998,112.157639,3282200
2017-08-28,115.760002,116.059998,114.660004,115.070000,111.885391,2011000
2017-08-29,114.379997,116.599998,114.300003,116.010002,112.799377,4355700
2017-08-30,116.120003,117.690002,115.879997,117.550003,114.296761,3401000
2017-08-31,117.949997,118.830002,117.349998,117.489998,114.238419,3357700
2017-09-01,117.489998,118.820000,117.400002,118.279999,115.006554,2992200
2017-09-05,118.139999,119.129997,117.820000,118.300003,115.026009,3826800
2017-09-06,118.750000,119.190002,116.980003,116.980003,113.742531,4292600
2017-09-07,117.379997,117.930000,116.500000,117.769997,114.510658,3270100
2017-09-08,117.230003,118.849998,117.000000,117.820000,114.559288,2787000
2017-09-11,118.820000,118.919998,117.470001,118.870003,115.580231,3527500
2017-09-12,119.190002,121.389999,119.059998,120.940002,117.592934,5554000
2017-09-13,120.500000,121.000000,119.410004,119.629997,116.319183,2532200
2017-09-14,119.790001,120.790001,119.209999,120.480003,117.145668,2904900
2017-09-15,121.010002,121.570000,120.309998,121.370003,118.011032,4610100
2017-09-18,123.620003,124.430000,122.849998,123.830002,120.402954,4349000
2017-09-19,123.959999,124.930000,123.760002,124.739998,121.287773,3050000
2017-09-20,124.970001,125.279999,124.180000,124.849998,121.394722,3151600
2017-09-21,124.519997,125.040001,123.820000,124.790001,121.336388,2615400
2017-09-22,124.580002,125.419998,124.349998,124.430000,120.986343,2616700
2017-09-25,124.370003,124.779999,123.650002,124.320000,120.879387,3268500
2017-09-26,124.699997,125.070000,124.320000,124.510002,121.064140,2301900
2017-09-27,125.209999,125.419998,124.339996,124.519997,121.073853,2140600
2017-09-28,123.910004,125.279999,123.620003,125.230003,121.764214,2067800
2017-09-29,125.349998,125.550003,124.510002,124.709999,121.258598,2273500
2017-10-02,124.400002,124.830002,123.949997,124.720001,121.268326,2502600
2017-10-03,124.980003,125.529999,124.349998,125.510002,122.036461,2166100
2017-10-04,125.690002,127.089996,125.599998,126.739998,123.232407,2792300
2017-10-05,126.800003,126.910004,126.010002,126.400002,122.901833,2496200
2017-10-06,126.120003,126.989998,125.980003,126.930000,123.417168,2697400
2017-10-09,126.919998,126.930000,125.940002,126.879997,123.368538,1979600
2017-10-10,127.519997,128.289993,127.269997,128.190002,124.642296,4414300
2017-10-11,128.169998,128.850006,127.669998,128.600006,125.040955,2177800
2017-10-12,128.399994,130.160004,128.380005,129.990005,126.392487,3372300
2017-10-13,131.000000,131.410004,129.199997,130.710007,127.092545,3478200
2017-10-16,131.250000,132.119995,130.940002,131.470001,127.831520,2914200
2017-10-17,131.139999,131.470001,130.320007,130.539993,126.927231,2380300
2017-10-18,130.500000,131.649994,130.500000,131.289993,127.656502,2511400
2017-10-19,131.000000,131.630005,129.399994,131.550003,127.909302,4837600
2017-10-20,131.339996,131.910004,130.479996,131.360001,128.486389,3086800
2017-10-23,131.949997,132.339996,131.160004,131.679993,128.799377,5549500
2017-10-24,140.059998,140.440002,136.630005,138.240005,135.215897,18886700
2017-10-25,137.210007,137.830002,134.789993,136.839996,133.846512,7438600
2017-10-26,136.880005,138.240005,136.850006,136.940002,133.944321,5745400
2017-10-27,136.919998,138.399994,136.899994,137.809998,134.795288,4064600
2017-10-30,137.300003,137.809998,136.479996,136.490005,133.504181,3044500
2017-10-31,136.500000,136.619995,135.080002,135.800003,132.829269,3988300
2017-11-01,135.669998,137.300003,135.429993,136.289993,133.308533,3629000
2017-11-02,136.419998,136.990005,135.690002,136.470001,133.484604,2722600
2017-11-03,136.479996,136.949997,136.360001,136.630005,133.641129,2105400
2017-11-06,136.800003,138.449997,136.789993,137.710007,134.697479,2780900
2017-11-07,137.800003,138.899994,136.660004,138.809998,135.773407,3222100
2017-11-08,138.399994,138.750000,137.179993,137.289993,134.286652,1933300
2017-11-09,136.440002,136.750000,134.649994,135.339996,132.379318,2940300
2017-11-10,135.089996,136.889999,135.070007,136.479996,133.494385,2016900
2017-11-13,135.529999,136.550003,134.869995,136.529999,133.543289,1894100
2017-11-14,138.000000,138.119995,136.470001,137.539993,134.531204,3041300
2017-11-15,136.479996,136.759995,133.809998,134.100006,131.166443,3746200
2017-11-16,135.470001,137.410004,135.100006,136.360001,133.376999,2812900
2017-11-17,135.800003,136.360001,135.020004,136.130005,133.152039,2312700
2017-11-20,136.440002,137.809998,136.250000,136.910004,133.914978,2124000
2017-11-21,137.770004,138.000000,137.169998,137.600006,134.589905,2221400
2017-11-22,138.220001,138.419998,137.199997,138.009995,134.990921,4887500
2017-11-24,138.100006,138.419998,137.339996,137.389999,134.384476,944400
2017-11-27,137.470001,138.270004,136.889999,137.190002,134.188858,2585400
2017-11-28,137.509995,139.000000,137.270004,138.990005,135.949493,2592700
2017-11-29,138.169998,139.210007,137.199997,138.059998,135.039825,3098200
2017-11-30,138.899994,141.330002,137.110001,141.149994,138.062225,7507800
2017-12-01,141.600006,142.399994,138.380005,141.520004,138.424133,5481600
2017-12-04,144.250000,145.190002,141.440002,141.500000,138.404572,4922300
2017-12-05,141.750000,142.190002,139.729996,140.139999,137.074310,3884100
2017-12-06,140.149994,141.139999,139.500000,140.339996,137.269943,2881400
2017-12-07,139.779999,143.000000,139.190002,142.889999,139.764145,2977100
2017-12-08,143.869995,144.320007,142.929993,143.860001,140.712952,2490100
2017-12-11,144.630005,144.710007,143.479996,143.770004,140.624924,1913500
2017-12-12,144.039993,144.800003,143.210007,143.419998,140.282562,3397100
2017-12-13,144.179993,149.050003,144.070007,148.570007,145.319931,6486500
2017-12-14,148.850006,149.000000,145.880005,146.279999,143.080002,4616900
2017-12-15,147.350006,147.839996,145.490005,146.690002,143.481033,7931700
2017-12-18,147.750000,149.809998,146.800003,149.770004,146.493668,3534800
2017-12-19,149.899994,151.089996,148.529999,150.910004,147.608719,3554100
2017-12-20,151.929993,152.600006,150.699997,152.520004,149.183502,3076000
2017-12-21,152.690002,155.100006,151.809998,154.639999,151.257126,4017400
2017-12-22,154.770004,155.800003,153.949997,155.750000,152.342850,2486400
2017-12-26,156.039993,156.979996,155.660004,156.440002,153.017761,1870600
2017-12-27,156.940002,157.690002,156.309998,157.520004,154.074112,2520500
2017-12-28,157.940002,158.649994,157.229996,158.419998,154.954437,4064000
2017-12-29,158.050003,158.500000,157.509995,157.580002,154.132813,2616100
2018-01-02,158.300003,159.389999,156.029999,157.039993,153.604614,5108400
2018-01-03,157.039993,157.490005,155.399994,157.279999,153.839386,4146100
2018-01-04,157.889999,159.580002,157.020004,159.440002,155.952118,4865800
2018-01-05,160.259995,162.050003,159.639999,161.960007,158.417007,3945400
2018-01-08,164.110001,166.429993,162.550003,166.029999,162.397949,5929200
2018-01-09,166.330002,167.410004,165.089996,166.429993,162.789185,4522900
2018-01-10,165.899994,167.529999,164.500000,165.869995,162.241455,5478600
2018-01-11,166.899994,169.529999,165.639999,169.199997,165.498627,4199000
2018-01-12,169.990005,170.669998,169.229996,170.300003,166.574524,4127900
2018-01-16,172.899994,173.240005,167.570007,169.309998,165.606201,8530600
2018-01-17,169.320007,170.110001,168.500000,168.500000,164.813919,5559900
2018-01-18,169.330002,170.759995,168.089996,168.830002,165.136703,4668800
2018-01-19,169.630005,170.449997,168.610001,170.410004,167.455780,5796700
2018-01-22,170.320007,170.910004,168.479996,170.889999,167.927460,3540900
2018-01-23,172.000000,172.050003,169.199997,169.429993,166.492783,5036500
2018-01-24,171.399994,172.449997,167.669998,168.339996,165.421677,8241000
2018-01-25,173.100006,173.100006,162.460007,169.369995,166.433807,16937100
2018-01-26,168.809998,169.000000,164.550003,167.059998,164.163849,9045300
2018-01-29,165.580002,165.880005,159.419998,162.580002,159.761536,9496800
2018-01-30,160.330002,164.710007,159.809998,163.759995,160.921082,8694800
2018-01-31,164.699997,165.789993,161.889999,162.779999,159.958054,7014000
2018-02-01,161.240005,163.740005,160.179993,162.240005,159.427444,4323600
2018-02-02,160.770004,160.800003,156.529999,157.490005,154.759766,7602800
2018-02-05,154.929993,158.929993,142.850006,151.080002,148.460907,11390500
2018-02-06,148.070007,156.559998,146.809998,156.410004,153.698486,13908700
2018-02-07,155.360001,158.089996,154.279999,154.339996,151.664368,7156500
2018-02-08,153.850006,154.190002,145.919998,145.990005,143.459137,9101900
2018-02-09,148.710007,150.889999,142.880005,149.210007,146.623306,9528100
2018-02-12,151.869995,153.449997,150.250000,152.289993,149.649902,5756800
2018-02-13,151.250000,155.199997,151.000000,153.970001,151.300797,5512100
2018-02-14,152.389999,158.589996,152.339996,158.059998,155.319885,5560100
2018-02-15,159.800003,160.339996,157.479996,159.979996,157.206604,4914500
2018-02-16,160.130005,161.000000,156.089996,156.289993,153.580566,5991600
2018-02-20,155.169998,158.250000,154.270004,155.559998,152.863220,5094600
2018-02-21,155.699997,158.399994,155.039993,155.229996,152.538940,4179400
2018-02-22,156.410004,159.779999,156.199997,158.860001,156.106018,4723300
2018-02-23,159.399994,162.479996,159.220001,162.410004,159.594482,4450800
2018-02-26,163.050003,164.050003,161.550003,163.690002,160.852295,6254400
2018-02-27,163.259995,164.600006,161.240005,161.259995,158.464401,4127700
2018-02-28,161.500000,162.339996,154.169998,154.630005,151.949356,7298600
2018-03-01,153.669998,156.190002,148.509995,150.229996,147.625626,9434800
2018-03-02,149.130005,149.880005,145.860001,146.380005,143.842377,9509400
2018-03-05,145.149994,151.860001,144.009995,151.119995,148.500198,8453000
2018-03-06,152.639999,154.979996,151.669998,153.750000,151.084610,5795600
2018-03-07,150.000000,152.270004,148.809998,151.509995,148.883438,5491000
2018-03-08,151.729996,153.970001,150.289993,153.589996,150.927368,4105000
2018-03-09,155.119995,158.419998,154.330002,158.250000,155.506592,4576700
2018-03-12,158.240005,159.339996,153.850006,154.500000,151.821594,4880400
2018-03-13,156.300003,157.869995,153.199997,153.690002,151.025650,4819100
2018-03-14,154.800003,155.250000,151.309998,152.539993,149.895569,4873600
2018-03-15,153.179993,155.589996,151.649994,154.570007,151.890411,5268800
2018-03-16,154.320007,157.449997,153.309998,156.460007,153.747635,10897600
2018-03-19,154.240005,154.830002,150.820007,152.149994,149.512329,5479200
2018-03-20,153.000000,155.199997,152.539993,154.059998,151.389221,3557600
2018-03-21,154.160004,157.279999,153.210007,155.800003,153.099075,3887400
2018-03-22,152.869995,153.500000,146.250000,146.899994,144.353363,8225600
2018-03-23,147.699997,148.570007,143.789993,144.289993,141.788605,6533100
2018-03-26,147.820007,149.559998,145.259995,149.190002,146.603668,5454900
2018-03-27,149.899994,151.119995,145.789993,146.990005,144.441803,4915300
2018-03-28,146.990005,148.240005,143.630005,145.160004,142.643524,4933900
2018-03-29,146.210007,148.770004,145.570007,147.380005,144.825043,4209400
2018-04-02,146.440002,147.350006,141.759995,143.889999,141.395538,5397500
2018-04-03,144.800003,145.649994,142.380005,145.059998,142.545258,4845700
2018-04-04,139.880005,145.460007,138.050003,145.179993,142.663177,6188200
2018-04-05,146.509995,148.880005,146.470001,148.130005,145.562042,4584800
2018-04-06,145.770004,147.000000,140.820007,142.990005,140.511139,5707400
2018-04-09,144.800003,146.789993,142.800003,143.080002,140.599579,4050800
2018-04-10,146.750000,149.009995,145.619995,148.089996,145.522720,3991600
2018-04-11,146.679993,148.350006,146.320007,146.789993,144.245255,3218900
2018-04-12,147.639999,151.160004,147.639999,150.139999,147.537186,3958000
2018-04-13,151.750000,152.910004,148.990005,150.229996,147.625626,3603200
2018-04-16,151.740005,153.419998,150.279999,152.139999,149.502518,3055600
2018-04-17,153.339996,155.539993,153.009995,153.309998,150.652222,3817200
2018-04-18,155.190002,157.119995,154.570007,155.949997,153.246460,3087100
2018-04-19,155.389999,156.320007,153.960007,155.699997,153.000809,4013200
2018-04-20,155.250000,156.139999,152.369995,153.250000,151.351501,4057800
2018-04-23,154.649994,155.740005,152.179993,153.990005,152.082321,5350300
2018-04-24,159.750000,161.100006,143.360001,144.440002,142.650635,24122300
2018-04-25,143.830002,147.600006,142.160004,145.190002,143.391342,9963700
2018-04-26,145.320007,147.399994,144.009995,146.309998,144.497452,6558900
2018-04-27,145.669998,146.600006,144.160004,144.720001,142.927155,3860600
2018-04-30,145.210007,146.199997,143.600006,144.360001,142.571625,4764800
2018-05-01,143.080002,144.429993,140.300003,144.419998,142.630875,5004400
2018-05-02,143.990005,146.649994,143.479996,143.860001,142.077820,4637600
2018-05-03,141.690002,145.149994,138.149994,143.779999,141.998810,7703200
2018-05-04,142.240005,147.190002,141.050003,146.369995,144.556717,4678400
2018-05-07,148.179993,151.460007,148.000000,149.820007,147.963989,6844600
2018-05-08,150.649994,151.070007,148.570007,149.929993,148.072617,3853600
2018-05-09,150.750000,153.350006,150.500000,152.610001,150.719421,4668200
2018-05-10,153.199997,155.440002,152.809998,153.970001,152.062576,3911000
2018-05-11,154.250000,156.740005,153.770004,154.860001,152.941559,3507900
2018-05-14,155.610001,156.399994,154.389999,155.279999,153.356339,3563900
2018-05-15,153.820007,154.399994,151.710007,152.589996,150.699661,4127200
2018-05-16,152.550003,153.869995,152.350006,153.800003,151.894684,2693400
2018-05-17,153.699997,155.250000,152.759995,153.690002,151.786041,2885800
2018-05-18,154.149994,156.839996,154.009995,155.710007,153.781021,3889300
2018-05-21,159.259995,161.600006,158.699997,158.919998,156.951248,5849700
2018-05-22,159.029999,159.350006,156.139999,156.199997,154.264938,3512400
2018-05-23,154.649994,158.000000,153.720001,157.740005,155.785873,3994000
2018-05-24,157.210007,158.399994,156.029999,157.699997,155.746353,2886700
2018-05-25,156.919998,157.570007,155.229996,155.850006,153.919281,2359700
2018-05-29,154.259995,155.720001,152.639999,153.619995,151.716904,3786500
2018-05-30,154.600006,155.979996,153.839996,155.460007,153.534119,2688200
2018-05-31,155.300003,155.309998,151.500000,151.910004,150.028091,4546000
2018-06-01,153.300003,154.190002,152.259995,153.520004,151.618149,2642700
2018-06-04,154.789993,154.929993,152.080002,152.500000,150.610779,2430300
2018-06-05,152.399994,153.100006,152.020004,153.009995,151.114456,2916600
2018-06-06,153.649994,156.539993,153.009995,156.509995,154.571106,3689300
2018-06-07,157.110001,157.929993,155.529999,156.289993,154.353821,3149100
2018-06-08,156.190002,156.649994,155.039993,155.320007,153.395859,3254100
2018-06-11,155.190002,157.080002,154.720001,156.300003,154.363708,2758300
2018-06-12,156.449997,159.190002,156.389999,157.490005,155.538971,2595600
2018-06-13,157.179993,157.350006,154.509995,154.710007,152.793396,4189300
2018-06-14,155.699997,157.360001,152.759995,153.139999,151.242859,3967600
2018-06-15,150.850006,151.000000,148.429993,150.020004,148.161514,8852500
2018-06-18,148.419998,149.460007,147.720001,148.679993,146.838104,3651600
2018-06-19,146.000000,146.300003,142.320007,143.300003,141.524750,6792000
2018-06-20,144.220001,144.690002,141.820007,143.130005,141.356857,4128300
2018-06-21,142.250000,142.389999,139.119995,139.529999,137.801453,5914900
2018-06-22,140.899994,142.500000,139.770004,139.940002,138.206375,5114700
2018-06-25,138.860001,138.979996,135.179993,136.580002,134.888000,6078200
2018-06-26,136.750000,137.330002,135.279999,135.539993,133.860886,4285300
2018-06-27,136.770004,139.460007,134.580002,134.610001,132.942413,5665000
2018-06-28,134.179993,136.720001,132.679993,136.029999,134.344818,4215900
2018-06-29,136.610001,137.850006,135.580002,135.669998,133.989273,4107900
2018-07-02,133.800003,136.429993,133.199997,136.289993,134.601593,3172600
2018-07-03,137.000000,137.350006,133.330002,133.830002,132.172073,1837400
2018-07-05,135.009995,136.089996,134.089996,135.809998,134.127548,3366300
2018-07-06,135.110001,135.860001,133.320007,135.410004,133.732513,3179600
2018-07-09,136.220001,141.050003,136.100006,140.970001,139.223618,5562300
2018-07-10,141.610001,141.860001,140.139999,141.250000,139.500153,3761700
2018-07-11,138.130005,139.389999,135.839996,136.759995,135.065765,5231700
2018-07-12,138.500000,139.729996,136.830002,139.419998,137.692825,4250800
2018-07-13,139.539993,141.250000,139.070007,140.750000,139.006348,2838700
2018-07-16,140.880005,140.880005,137.899994,138.080002,136.369415,3723100
2018-07-17,136.979996,139.330002,136.529999,138.949997,137.228638,3306000
2018-07-18,139.000000,141.500000,138.330002,141.119995,139.371750,4394800
2018-07-19,139.570007,140.539993,139.050003,139.419998,138.537079,3576700
2018-07-20,138.360001,138.580002,136.639999,136.820007,135.953552,5247000
2018-07-23,136.619995,136.800003,135.600006,136.279999,135.416962,3542300
2018-07-24,138.899994,140.600006,137.360001,137.970001,137.096268,5064700
2018-07-25,138.000000,141.050003,136.669998,140.479996,139.590363,5041800
2018-07-26,140.750000,143.550003,140.070007,142.580002,141.677063,5385600
2018-07-27,143.949997,143.949997,140.779999,142.559998,141.657196,4649400
2018-07-30,145.710007,146.699997,139.059998,139.750000,138.864990,13837700
2018-07-31,141.970001,144.779999,140.169998,143.800003,142.889343,7608700
2018-08-01,142.970001,143.070007,138.110001,138.539993,137.662643,6364500
2018-08-02,137.070007,138.710007,135.690002,138.009995,137.136002,4195000
2018-08-03,138.199997,138.600006,137.070007,138.509995,137.632843,3594100
2018-08-06,138.520004,140.669998,137.970001,139.479996,138.596695,3125200
2018-08-07,140.610001,143.320007,140.300003,142.380005,141.478333,4813000
2018-08-08,142.320007,142.399994,139.259995,139.710007,138.825256,3435100
2018-08-09,140.100006,140.899994,138.250000,138.520004,137.642776,3337000
2018-08-10,137.520004,137.520004,134.729996,135.919998,135.059235,6268600
2018-08-13,135.919998,136.729996,134.720001,135.020004,134.164948,3800900
2018-08-14,135.600006,136.449997,134.669998,134.919998,134.065582,3537900
2018-08-15,133.250000,133.250000,129.429993,132.020004,131.183945,5682200
2018-08-16,133.720001,136.550003,133.649994,136.259995,135.397079,5539400
2018-08-17,135.649994,140.210007,135.440002,139.339996,138.457581,6611700
2018-08-20,139.820007,140.550003,138.559998,138.669998,137.791824,3311100
2018-08-21,139.070007,140.960007,139.070007,139.990005,139.103470,3021400
2018-08-22,140.320007,140.699997,139.360001,139.630005,138.745758,2209500
2018-08-23,139.050003,139.169998,136.419998,136.789993,135.923721,3905300
2018-08-24,137.820007,138.550003,136.889999,138.210007,137.334747,2565400
2018-08-27,139.399994,142.380005,139.300003,142.039993,141.140488,4770900
2018-08-28,143.419998,143.770004,141.490005,142.000000,141.100739,3234000
2018-08-29,142.429993,142.589996,141.289993,141.860001,140.961624,3369900
2018-08-30,141.029999,141.470001,138.449997,139.059998,138.179352,4773300
2018-08-31,138.520004,140.220001,138.380005,138.850006,137.970688,4552200
2018-09-04,137.860001,139.000000,136.929993,138.240005,137.364563,3955600
2018-09-05,138.330002,141.100006,137.679993,140.589996,139.699661,4579400
2018-09-06,140.339996,141.869995,140.059998,141.570007,140.673477,4588100
2018-09-07,140.729996,142.139999,140.050003,141.320007,140.425049,4173400
2018-09-10,141.770004,142.509995,141.690002,142.050003,141.150421,3069100
2018-09-11,140.610001,142.449997,140.369995,142.029999,141.130554,2583200
2018-09-12,141.580002,144.750000,140.619995,144.279999,143.366302,5630600
2018-09-13,145.050003,146.460007,144.520004,145.539993,144.618317,3670700
2018-09-14,145.630005,147.199997,143.229996,144.899994,143.982376,4699600
2018-09-17,144.850006,148.059998,144.550003,146.220001,145.294022,3827100
2018-09-18,147.000000,149.279999,146.270004,149.070007,148.125977,4496400
2018-09-19,149.759995,153.110001,149.369995,152.759995,151.792587,6000100
2018-09-20,155.410004,157.720001,154.460007,156.000000,155.012085,6774100
2018-09-21,156.630005,157.289993,154.800003,156.380005,155.389679,5932100
2018-09-24,156.000000,156.100006,153.770004,154.000000,153.024750,3844500
2018-09-25,154.119995,154.500000,152.809998,154.089996,153.114166,3454600
2018-09-26,153.949997,155.149994,152.889999,153.169998,152.199997,3096100
2018-09-27,153.020004,154.050003,151.199997,152.470001,151.504440,2674100
2018-09-28,152.000000,152.910004,150.559998,152.490005,151.524307,3599900
2018-10-01,153.610001,154.500000,151.679993,152.279999,151.315643,3736300
2018-10-02,152.289993,155.380005,151.500000,154.820007,153.839554,4344000
2018-10-03,156.000000,159.369995,155.789993,158.220001,157.218018,6043300
2018-10-04,158.029999,158.550003,155.199997,156.750000,155.757324,4130800
2018-10-05,156.509995,156.809998,151.610001,153.309998,152.339111,4955100
2018-10-08,151.949997,153.660004,150.880005,153.350006,152.378876,3463200
2018-10-09,152.610001,152.610001,149.080002,149.460007,148.513504,4996900
2018-10-10,148.699997,149.169998,143.720001,143.720001,142.809845,9419300
2018-10-11,142.949997,145.889999,139.839996,140.970001,140.077271,7608300
2018-10-12,144.020004,144.399994,139.750000,142.070007,141.170303,5596200
2018-10-15,142.000000,143.179993,141.119995,141.800003,140.902008,3741700
2018-10-16,143.350006,143.889999,141.270004,143.710007,142.799911,3573400
2018-10-17,143.080002,143.520004,141.110001,141.339996,140.444916,4807500
2018-10-18,140.160004,140.800003,134.470001,135.800003,134.940002,10250200
2018-10-19,136.190002,136.929993,131.270004,131.320007,131.320007,7055100
2018-10-22,132.679993,133.130005,128.660004,128.710007,128.710007,7858900
2018-10-23,119.680000,122.500000,115.620003,118.980003,118.980003,24113300
2018-10-24,120.000000,121.639999,112.250000,112.339996,112.339996,15304200
2018-10-25,114.830002,117.089996,112.500000,115.629997,115.629997,13568900
2018-10-26,114.099998,116.430000,112.360001,115.050003,115.050003,10820400
2018-10-29,116.879997,118.349998,112.059998,113.980003,113.980003,8069600
2018-10-30,114.000000,117.739998,113.099998,117.459999,117.459999,8057600
2018-10-31,119.410004,122.889999,119.260002,121.320000,121.320000,10341300
2018-11-01,122.589996,125.230003,120.940002,124.699997,124.699997,10138900
2018-11-02,127.050003,128.300003,124.260002,125.790001,125.790001,7683900
2018-11-05,126.089996,126.949997,124.550003,126.410004,126.410004,4844200
2018-11-06,126.400002,129.500000,126.309998,129.330002,129.330002,4728200
